ID,Age,Gender,Income,Married,Product
942,25,Female,65000,Yes,A
943,37,Female,77500,No,A
944,33,Female,64500,Yes,A
945,32,Male,67500,No,C
946,48,Female,80000,Yes,B
947,27,Male,68500,No,C
948,28,Female,68000,No,B
949,38,Female,68000,No,B
950,45,Male,89500,No,C
951,32,Male,35000,No,D
952,41,Female,83000,No,A
953,59,Male,71000,Yes,C
954,41,Female,76000,No,B
955,23,Male,73500,No,D
956,44,Female,99500,Yes,A
957,38,Male,61000,No,C
958,36,Female,84500,Yes,B
959,37,Female,83500,Yes,B
960,47,Male,85000,No,C
961,21,Female,76000,Yes,A
962,46,Female,68500,No,B
963,26,Male,75000,No,C
964,28,Male,82500,Yes,D
965,48,Male,76500,No,C
966,39,Female,86000,Yes,B
967,42,Female,67000,No,B
968,48,Male,89000,No,D
969,42,Male,78000,No,D
970,49,Female,90500,Yes,A
971,37,Male,79000,Yes,C
972,29,Male,76000,Yes,D
973,22,Male,87500,Yes,D
974,31,Male,92500,Yes,D
975,35,Female,58500,No,B
976,22,Female,60000,No,B
977,45,Male,80500,Yes,D
978,56,Female,68500,No,A
979,41,Male,52000,No,C
980,34,Male,75500,No,C
981,54,Female,68500,Yes,B
982,42,Female,76000,No,A
983,26,Male,58000,No,C
984,46,Female,80000,Yes,B
985,29,Male,53000,No,C
986,40,Male,63000,Yes,D
987,28,Female,75000,No,B
988,30,Female,81500,No,A
989,54,Male,80500,Yes,D
990,49,Female,93500,No,B
991,31,Female,82500,No,B
992,52,Male,80000,No,C
993,24,Female,81000,No,B
994,21,Female,56000,No,A
995,48,Male,66000,Yes,C
996,29,Male,61500,No,C
997,40,Male,79000,Yes,D
998,22,Female,60500,Yes,B
999,48,Male,55000,No,D
1000,48,Female,76000,No,B
1001,39,Female,57000,No,B
1002,41,Female,88500,No,B
1003,32,Female,80000,No,B
1004,27,Female,62500,No,B
1005,56,Male,84500,No,C
1006,26,Male,74000,No,C
1007,22,Female,72000,No,B
1008,24,Male,80000,No,C
1009,25,Female,72000,Yes,A
1010,44,Female,76000,Yes,B
1011,29,Female,74000,No,B
1012,38,Female,74000,No,B
1013,32,Male,64500,Yes,D
1014,38,Male,78500,No,D
1015,57,Female,71000,No,B
1016,30,Male,78500,No,C
1017,47,Male,60500,No,C
1018,49,Male,88500,No,C
1019,49,Female,72500,No,B
1020,41,Male,71000,Yes,D
1021,41,Female,75500,No,B
1022,35,Male,86500,No,D
1023,55,Female,110500,Yes,B
1024,23,Female,57000,No,B
1025,46,Male,91000,Yes,C
1026,46,Female,56000,Yes,B
1027,52,Male,74500,Yes,D
1028,43,Male,76000,No,C
1029,52,Female,71500,Yes,B
1030,29,Female,52500,No,B
1031,33,Female,74000,No,B
1032,49,Female,68000,No,B
1033,47,Male,83500,Yes,D
1034,35,Male,70000,Yes,D
1035,30,Female,49500,No,B
1036,42,Female,68500,No,B
1037,40,Female,104000,Yes,A
1038,30,Female,70500,Yes,B
1039,40,Female,68000,Yes,B
1040,44,Female,72000,No,B
1041,28,Female,97500,No,A
1042,48,Male,64000,No,D
1043,39,Male,103500,Yes,D
1044,38,Female,90500,Yes,A
1045,45,Male,79500,Yes,D
1046,30,Female,72500,No,B
1047,44,Female,76000,No,B
1048,31,Female,71500,No,B
1049,45,Female,76500,No,B
1050,38,Female,73000,Yes,B
1051,27,Male,90000,No,C
1052,28,Male,70000,No,C
1053,38,Female,74500,No,B
1054,52,Male,77000,Yes,D
1055,45,Male,65000,Yes,D
1056,41,Female,76500,Yes,A
1057,43,Female,72500,Yes,B
1058,43,Female,79000,No,A
1059,29,Female,68000,No,A
1060,26,Female,64000,Yes,B
1061,36,Male,84000,No,D
1062,29,Female,65500,No,A
1063,44,Male,86000,No,C
1064,50,Female,75500,Yes,B
1065,43,Female,75000,No,B
1066,45,Female,88500,No,B
1067,25,Male,81500,No,C
1068,21,Female,57500,No,B
1069,35,Female,60500,Yes,B
1070,23,Female,41500,No,B
1071,39,Male,74500,Yes,D
1072,43,Male,63000,Yes,C
1073,42,Female,85500,Yes,B
1074,42,Female,59500,No,A
1075,23,Male,76000,No,C
1076,50,Male,81000,Yes,D
1077,53,Male,94500,Yes,C
1078,31,Male,86500,Yes,C
1079,25,Female,64000,Yes,B
1080,28,Female,66500,No,B
1081,36,Female,80500,Yes,B
1082,23,Female,66500,Yes,B
1083,40,Female,77000,No,B
1084,23,Female,51500,Yes,A
1085,38,Female,85000,No,B
1086,33,Female,78000,Yes,B
1087,39,Female,61500,Yes,B
1088,32,Female,67500,No,A
1089,51,Male,70500,No,D
1090,51,Female,59500,No,B
1091,20,Female,51500,No,B
1092,37,Male,68000,No,C
1093,21,Female,70500,No,A
1094,42,Male,88500,Yes,D
1095,45,Female,57500,No,B
1096,44,Female,59500,No,B
1097,33,Female,55000,No,A
1098,31,Female,70000,Yes,B
1099,59,Female,78000,No,B
1100,45,Male,66000,Yes,D
1101,24,Female,73000,Yes,A
1102,40,Female,70000,Yes,B
1103,41,Female,73000,No,A
1104,28,Female,75000,No,B
1105,45,Female,96500,Yes,A
1106,33,Female,77500,Yes,A
1107,33,Female,65000,No,B
1108,47,Male,70000,No,C
1109,27,Female,68000,No,B
1110,44,Male,76000,Yes,D
1111,36,Male,73000,No,D
1112,39,Female,78500,No,B
1113,41,Male,65500,No,C
1114,32,Male,77000,No,C
1115,55,Female,90000,Yes,B
1116,42,Male,79000,No,C
1117,29,Male,75500,Yes,C
1118,36,Female,76500,Yes,B
1119,52,Male,60000,No,D
1120,24,Female,85000,No,B
1121,43,Female,76500,No,A
1122,49,Female,76500,No,A
1123,36,Male,106000,Yes,D
1124,43,Female,78000,No,A
1125,40,Female,68500,No,A
1126,25,Male,60500,No,C
1127,50,Female,78000,No,B
1128,31,Male,70000,Yes,C
1129,34,Female,100500,Yes,A
1130,33,Male,78000,Yes,C
1131,44,Female,74000,No,B
1132,21,Female,78000,Yes,B
1133,36,Female,98000,Yes,A
1134,41,Female,70500,No,B
1135,24,Female,44000,No,B
1136,58,Female,88000,No,B
1137,25,Female,68500,No,B
1138,54,Female,96000,Yes,A
1139,52,Female,104500,Yes,A
1140,25,Female,51000,No,B
1141,36,Female,80500,No,B
1142,30,Female,65500,Yes,A
1143,37,Female,73000,No,B
1144,24,Female,81500,No,A
1145,48,Male,78500,No,C
1146,37,Female,62000,No,B
1147,44,Male,74500,No,C
1148,42,Male,75000,Yes,C
1149,31,Male,80000,No,C
1150,34,Female,62500,No,B
1151,28,Male,46500,Yes,D
1152,45,Female,80000,No,B
1153,33,Female,71500,No,B
1154,48,Female,90500,Yes,A
1155,56,Female,72500,Yes,B
1156,33,Female,69000,Yes,B
1157,49,Male,85000,Yes,C
1158,22,Male,73500,No,C
1159,31,Female,73000,No,A
1160,40,Female,87000,Yes,B
1161,54,Female,78000,No,B
1162,39,Male,67000,No,C
1163,48,Female,87500,No,A
1164,23,Male,83000,No,C
1165,38,Female,69000,No,B
1166,41,Male,74500,Yes,D
1167,33,Male,79500,No,C
1168,46,Female,79000,No,B
1169,33,Male,80500,Yes,D
1170,33,Female,65000,Yes,B
1171,44,Female,69000,Yes,B
1172,28,Female,77000,No,B
1173,32,Female,72500,No,B
1174,45,Female,70000,No,A
1175,39,Female,74000,Yes,B
1176,49,Female,87500,Yes,B
1177,28,Male,99500,Yes,C
1178,25,Female,77000,No,B
1179,42,Female,77000,Yes,A
1180,31,Male,58000,No,C
1181,49,Male,88000,No,C
1182,42,Male,89500,No,C
1183,30,Male,58000,No,C
1184,28,Male,78000,Yes,D
1185,32,Female,72000,No,B
1186,39,Female,67500,No,B
1187,43,Male,88000,No,C
1188,45,Female,66500,No,B
1189,32,Male,78000,Yes,D
1190,43,Female,82000,Yes,B
1191,22,Female,69000,Yes,B
1192,25,Male,65500,No,D
1193,30,Female,76000,Yes,B
1194,46,Male,74000,No,D
1195,50,Female,91000,Yes,A
1196,55,Male,84500,Yes,D
1197,27,Female,73000,Yes,B
1198,34,Male,79500,Yes,D
1199,42,Female,92000,Yes,A
1200,44,Male,64500,Yes,D
1201,42,Male,91500,Yes,D
1202,52,Male,76500,Yes,D
1203,49,Female,48000,No,B
1204,29,Female,54000,No,B
1205,27,Male,57000,No,D
1206,42,Male,89000,Yes,C
1207,37,Female,86500,No,B
1208,49,Male,84000,Yes,C
1209,43,Female,78000,No,B
1210,38,Female,64000,No,B
1211,26,Female,58000,No,B
1212,46,Male,61000,Yes,C
1213,28,Male,78000,Yes,D
1214,27,Female,79000,No,B
1215,37,Female,66000,Yes,B
1216,30,Female,95500,No,A
1217,28,Female,62000,Yes,B
1218,25,Female,88000,No,A
1219,50,Male,71500,No,D
1220,32,Male,88000,Yes,D
1221,43,Female,67000,No,B
1222,37,Female,80500,Yes,B
1223,49,Male,51500,No,C
1224,43,Female,68500,No,B
1225,34,Male,79000,Yes,D
1226,36,Male,68500,No,C
1227,58,Female,105500,Yes,A
1228,38,Female,67000,Yes,A
1229,23,Female,66000,No,B
1230,40,Female,58500,No,B
1231,40,Female,58000,Yes,B
1232,33,Female,72000,No,A
1233,40,Female,84500,No,B
1234,32,Female,67000,Yes,B
1235,57,Male,75000,Yes,D
1236,52,Male,91000,Yes,D
1237,38,Female,85500,Yes,A
1238,26,Male,62000,No,C
1239,44,Female,74500,Yes,B
1240,28,Male,73500,Yes,D
1241,28,Female,55500,Yes,B
1242,42,Female,70500,No,B
1243,28,Male,56500,No,D
1244,36,Male,78500,No,C
1245,20,Female,74500,No,B
1246,36,Male,77500,Yes,C
1247,40,Female,60000,No,A
1248,26,Male,80500,Yes,D
1249,44,Male,73500,No,C
1250,47,Male,86000,No,C
1251,37,Female,77000,No,B
1252,36,Male,92000,No,D
1253,37,Male,85000,No,D
1254,39,Male,57500,No,D
1255,37,Male,54000,No,C
1256,28,Female,76000,Yes,A
1257,37,Male,88500,No,C
1258,29,Female,84000,No,B
1259,33,Male,93000,Yes,D
1260,31,Female,80000,No,B
1261,36,Female,70000,Yes,B
1262,40,Female,74500,Yes,A
1263,37,Male,67500,No,C
1264,26,Male,77000,No,C
1265,28,Female,68500,No,B
1266,26,Female,77000,No,A
1267,31,Male,78500,Yes,C
1268,31,Female,65000,No,B
1269,28,Male,74500,No,D
1270,40,Male,77500,Yes,D
1271,48,Female,81500,Yes,B
1272,46,Female,98500,No,A
1273,58,Female,72500,No,B
1274,36,Female,88500,Yes,B
1275,20,Female,91500,Yes,A
1276,26,Male,88000,Yes,C
1277,28,Male,53500,No,D
1278,42,Male,85000,No,C
1279,46,Female,95000,Yes,A
1280,30,Female,61000,No,B
1281,53,Female,69500,Yes,B
1282,20,Female,80500,No,B
1283,53,Male,93500,No,C
1284,24,Female,60500,No,B
1285,54,Male,72500,Yes,D
1286,52,Female,95000,Yes,A
1287,29,Female,61500,Yes,B
1288,36,Female,48000,No,B
1289,40,Female,56500,No,B
1290,45,Male,76500,No,D
1291,48,Male,73000,Yes,C
1292,33,Female,80000,No,B
1293,44,Female,66500,No,B
1294,47,Female,62000,No,B
1295,30,Female,84500,No,B
1296,47,Male,75500,Yes,D
1297,41,Female,51000,No,A
1298,21,Male,62500,Yes,D
1299,37,Male,73500,Yes,D
1300,25,Male,80000,No,C
1301,52,Female,106000,Yes,A
1302,39,Male,62500,No,D
1303,41,Male,72500,Yes,D
1304,25,Female,76500,No,B
1305,22,Female,65500,No,B
1306,43,Male,61500,No,C
1307,49,Female,60500,No,B
1308,26,Female,49000,Yes,B
1309,28,Male,70500,Yes,D
1310,54,Male,84500,Yes,D
1311,47,Female,64000,Yes,B
1312,37,Female,79000,No,B
1313,58,Female,104000,Yes,A
1314,39,Male,56000,No,C
1315,45,Female,67000,No,B
1316,40,Female,60000,No,B
1317,28,Female,62000,No,A
1318,39,Male,71000,Yes,D
1319,22,Male,74500,No,D
1320,30,Female,71500,Yes,B
1321,39,Female,64000,Yes,B
1322,45,Male,91500,Yes,C
1323,38,Female,88500,No,B
1324,51,Male,61000,Yes,C
1325,24,Male,59000,No,C
1326,53,Male,95000,Yes,C
1327,21,Female,53500,No,A
1328,48,Male,84000,Yes,D
1329,51,Female,83500,No,B
1330,49,Male,87000,No,C
1331,49,Male,60500,No,D
1332,54,Female,84000,Yes,B
1333,41,Female,87500,Yes,B
1334,46,Male,64000,Yes,D
1335,33,Male,77000,Yes,D
1336,36,Female,77000,Yes,B
1337,34,Male,123500,Yes,D
1338,43,Female,82000,Yes,B
1339,53,Female,81000,Yes,A
1340,30,Male,47000,Yes,D
1341,41,Female,78000,No,B
1342,34,Male,61500,No,C
1343,53,Female,86000,No,B
1344,36,Female,86000,No,B
1345,33,Female,83500,No,A
1346,31,Male,87500,Yes,C
1347,28,Female,63000,No,B
1348,22,Male,70500,Yes,C
1349,49,Female,81000,Yes,B
1350,55,Female,75500,No,B
1351,38,Male,64500,Yes,D
1352,40,Male,75000,No,C
1353,54,Female,88000,No,A
1354,49,Female,74000,No,A
1355,52,Male,90000,No,D
1356,27,Male,59000,No,C
1357,31,Male,54000,Yes,D
1358,46,Female,81500,No,A
1359,46,Male,86000,Yes,D
1360,44,Female,79500,Yes,B
1361,58,Female,73000,Yes,B
1362,37,Female,77500,No,B
1363,48,Male,72000,Yes,C
1364,32,Male,73500,No,D
1365,40,Female,103500,Yes,A
1366,48,Female,87500,Yes,B
1367,38,Female,62000,No,B
1368,47,Male,76500,No,C
1369,35,Female,64500,Yes,B
1370,40,Female,62000,No,B
1371,42,Female,72500,No,B
1372,27,Male,89500,Yes,C
1373,27,Female,76500,No,B
1374,44,Female,94000,No,A
1375,31,Female,56500,No,A
1376,54,Female,96000,No,A
1377,50,Male,105500,Yes,D
1378,42,Male,67000,No,C
1379,49,Female,98500,Yes,A
1380,40,Male,68000,No,C
1381,49,Female,68500,Yes,B
1382,53,Male,50000,No,C
1383,36,Male,95500,No,C
1384,30,Male,69500,No,D
1385,37,Female,74500,Yes,B
1386,52,Female,92500,No,A
1387,42,Female,92000,No,A
1388,46,Female,64500,No,B
1389,44,Female,81500,No,B
1390,56,Male,89500,No,D
1391,30,Female,74000,Yes,A
1392,31,Female,82500,Yes,B
1393,39,Female,54000,No,B
1394,45,Male,71000,Yes,C
1395,29,Male,86000,Yes,C
1396,30,Female,73000,Yes,A
1397,38,Male,70500,No,C
1398,55,Male,86000,Yes,D
1399,48,Male,74000,No,D
1400,29,Female,82000,Yes,B
1401,31,Male,72500,No,D
1402,49,Female,81500,Yes,B
1403,33,Male,85000,No,C
1404,49,Female,74500,Yes,B
1405,50,Female,62000,No,A
1406,31,Female,80500,No,B
1407,36,Male,53500,No,C
1408,30,Female,90000,No,B
1409,49,Female,85500,No,B
1410,54,Male,104500,Yes,D
1411,36,Male,53000,No,C
1412,43,Male,75000,Yes,C
1413,36,Male,57500,No,C
1414,27,Male,70000,No,C
1415,45,Male,96000,Yes,D
1416,36,Male,80000,Yes,C
1417,32,Female,79500,No,B
1418,44,Male,79000,No,C
1419,43,Female,82000,Yes,B
1420,25,Female,47000,Yes,A
1421,21,Male,71500,Yes,C
1422,54,Female,81500,Yes,B
1423,46,Female,95500,No,A
1424,49,Male,62500,Yes,C
1425,50,Female,68500,No,B
1426,22,Female,62000,No,B
1427,49,Female,103500,Yes,A
1428,35,Male,79000,No,D
1429,41,Female,83000,No,B
1430,20,Female,60000,No,B
1431,34,Female,73500,No,A
1432,37,Female,77000,No,B
1433,37,Male,57000,Yes,D
1434,40,Male,68000,Yes,D
1435,37,Female,77000,No,A
1436,45,Female,80000,No,B
1437,33,Male,59000,Yes,D
1438,59,Female,68500,Yes,A
1439,51,Female,70000,Yes,B
1440,44,Female,74500,No,B
1441,33,Female,67000,Yes,B
1442,58,Female,78500,No,B
1443,40,Female,79500,Yes,B
1444,36,Male,71500,No,D
1445,34,Male,60500,Yes,D
1446,20,Male,72000,No,D
1447,37,Female,66500,No,B
1448,29,Female,77500,No,B
1449,28,Male,71500,No,D
1450,55,Female,87500,Yes,B
1451,21,Female,73500,No,A
1452,24,Female,68000,Yes,B
1453,30,Female,64000,Yes,B
1454,58,Male,62000,Yes,D
1455,47,Male,77000,Yes,D
1456,31,Female,77500,No,B
1457,45,Female,91500,No,B
1458,35,Male,45000,Yes,D
1459,28,Female,77000,Yes,B
1460,50,Male,83500,Yes,D
1461,47,Male,61000,Yes,D
1462,20,Female,80000,No,B
1463,55,Female,94500,Yes,B
1464,54,Female,74000,Yes,B
1465,38,Female,95000,Yes,A
1466,39,Female,77000,Yes,B
1467,50,Female,86500,No,A
1468,35,Female,60000,No,B
1469,43,Female,75500,No,A
1470,39,Male,42500,No,C
1471,29,Male,75500,Yes,C
1472,55,Male,84000,No,C
1473,43,Female,81000,Yes,B
1474,49,Female,90500,No,A
1475,40,Male,95500,Yes,C
1476,35,Male,72000,Yes,D
1477,47,Male,53000,No,C
1478,45,Male,59500,No,C
1479,40,Male,95000,Yes,C
1480,54,Female,100000,No,A
1481,40,Female,67500,Yes,B
1482,31,Male,79500,Yes,D
1483,24,Male,52000,No,D
1484,30,Female,62500,Yes,A
1485,37,Female,93000,Yes,A
1486,54,Female,71500,No,A
1487,42,Male,85500,No,C
1488,52,Male,91000,Yes,D
1489,42,Male,67000,No,C
1490,29,Female,60000,No,A
1491,35,Male,75000,No,D
1492,39,Female,72500,No,B
1493,52,Female,78500,No,B
1494,29,Male,65000,No,C
1495,41,Female,96000,No,A
1496,29,Male,98000,Yes,D
1497,42,Female,80500,Yes,B
1498,37,Female,51500,No,B
1499,31,Male,78500,Yes,D
1500,23,Female,66500,No,B
1501,42,Female,60000,No,A
1502,40,Male,78000,No,D
1503,44,Female,55500,No,B
1504,23,Female,73500,No,B
1505,47,Male,82500,No,C
1506,36,Female,76000,No,B
1507,40,Male,74000,No,D
1508,53,Female,94500,No,B
1509,36,Female,68500,No,B
1510,38,Female,69000,No,B
1511,42,Female,94000,Yes,A
1512,36,Female,62000,No,B
1513,34,Female,88500,No,B
1514,48,Female,87500,Yes,B
1515,33,Female,62500,No,B
1516,46,Female,73000,No,B
1517,31,Female,72000,No,B
1518,33,Male,87000,Yes,D
1519,39,Female,79500,No,A
1520,47,Male,105500,No,C
1521,23,Male,74000,No,C
1522,36,Female,77000,No,B
1523,45,Female,95000,No,A
1524,42,Female,74000,No,B
1525,42,Female,84000,Yes,B
1526,54,Female,81500,Yes,A
1527,41,Male,100500,No,C
1528,31,Female,79000,Yes,B
1529,35,Female,74000,No,A
1530,52,Female,67500,Yes,B
1531,49,Female,90500,Yes,A
1532,25,Male,67500,Yes,D
1533,24,Female,69000,No,A
1534,34,Female,79500,Yes,A
1535,34,Female,74000,Yes,B
1536,45,Male,71000,No,D
1537,53,Female,103500,No,A
1538,51,Male,84500,Yes,D
1539,47,Male,80000,No,C
1540,35,Male,73000,No,C
1541,39,Female,83500,No,B
1542,41,Female,77500,Yes,A
1543,19,Male,78000,Yes,D
1544,24,Male,60000,No,D
1545,40,Male,71500,Yes,D
1546,45,Female,98500,Yes,A
1547,46,Female,89000,No,B
1548,40,Female,90000,Yes,A
1549,27,Male,65000,Yes,D
1550,41,Female,74000,No,B
1551,53,Female,91000,No,A
1552,47,Male,64500,No,D
1553,33,Female,81000,No,B
1554,46,Female,95500,No,A
1555,19,Male,47500,No,C
1556,27,Female,63500,Yes,B
1557,25,Female,71500,No,B
1558,34,Female,84500,No,B
1559,53,Male,56000,Yes,D
1560,53,Female,91500,No,A
1561,48,Male,70000,No,D
1562,38,Female,104000,No,A
1563,32,Male,70000,No,D
1564,30,Female,60500,No,B
1565,38,Male,76000,Yes,D
1566,26,Female,59500,No,B
1567,32,Female,75500,Yes,B
1568,47,Male,71000,No,D
1569,26,Female,70000,No,B
1570,38,Male,59500,No,C
1571,39,Female,64500,Yes,B
1572,43,Male,100500,No,C
1573,37,Male,92000,Yes,D
1574,36,Female,82000,Yes,A
1575,22,Female,51500,No,B
1576,35,Female,55500,No,B
1577,52,Male,115500,No,C
1578,26,Male,83000,No,C
1579,27,Female,78000,Yes,B
1580,43,Female,77000,No,B
1581,48,Male,70000,No,C
1582,44,Male,71500,Yes,C
1583,44,Female,63500,No,A
1584,56,Female,71500,Yes,B
1585,27,Male,71000,No,D
1586,32,Female,72500,No,A
1587,29,Female,78000,Yes,B
1588,37,Female,76000,No,B
1589,44,Female,73000,No,B
1590,38,Female,66500,No,B
1591,23,Male,84500,Yes,D
1592,39,Male,56000,No,C
1593,28,Female,67000,No,A
1594,50,Male,83500,Yes,C
1595,24,Female,65000,No,B
1596,26,Male,65500,No,D
1597,28,Female,86000,No,B
1598,44,Female,74000,No,B
1599,23,Female,47500,No,B
1600,40,Male,104000,Yes,D
1601,43,Male,48500,No,C
1602,52,Female,65000,Yes,A
1603,33,Male,63500,No,C
1604,23,Female,59500,No,B
1605,31,Male,58000,No,D
1606,18,Male,71000,Yes,D
1607,19,Female,72000,Yes,A
1608,47,Male,82500,Yes,C
1609,21,Female,86500,No,A
1610,27,Female,89500,Yes,B
1611,43,Male,71000,No,D
1612,39,Male,66000,No,D
1613,30,Female,74500,No,B
1614,29,Male,92000,No,C
1615,22,Female,54500,No,B
1616,30,Female,56500,No,B
1617,51,Female,82000,No,B
1618,40,Female,73500,Yes,B
1619,32,Male,70500,No,C
1620,31,Male,99500,Yes,D
1621,49,Male,84500,No,C
1622,43,Female,82000,No,B
1623,36,Female,64500,Yes,B
1624,49,Female,86500,Yes,B
1625,34,Male,81000,Yes,C
1626,37,Female,54000,No,B
1627,34,Female,76000,No,B
1628,51,Female,79000,Yes,B
1629,57,Female,101000,Yes,A
1630,52,Female,79500,No,B
1631,38,Female,70000,Yes,B
1632,35,Female,54000,No,B
1633,26,Male,65000,Yes,C
1634,30,Female,80000,No,B
1635,39,Female,70000,No,B
1636,34,Female,67500,No,B
1637,55,Male,81500,Yes,C
1638,40,Female,74500,Yes,B
1639,29,Female,76000,Yes,B
1640,49,Male,98500,Yes,D
1641,44,Male,66500,No,C
1642,25,Female,61000,Yes,B
1643,57,Male,72000,No,C
1644,48,Female,72500,No,A
1645,42,Male,74000,No,C
1646,43,Male,99000,Yes,D
1647,45,Male,102000,Yes,D
1648,29,Male,75000,Yes,D
1649,34,Male,62000,Yes,D
1650,30,Female,65500,No,A
1651,28,Female,52000,No,B
1652,37,Male,84500,No,C
1653,49,Female,70000,Yes,B
1654,32,Female,84000,Yes,B
1655,24,Female,70000,No,B
1656,45,Male,91500,Yes,C
1657,24,Female,61000,Yes,B
1658,49,Male,86000,No,C
1659,49,Female,69000,Yes,A
1660,22,Male,79500,No,C
1661,35,Female,62500,No,B
1662,40,Female,100500,Yes,A
1663,31,Male,72500,Yes,C
1664,42,Male,79500,Yes,C
1665,34,Female,76000,No,B
1666,43,Female,81500,Yes,B
1667,39,Female,77000,Yes,B
1668,27,Female,86500,Yes,B
1669,34,Female,75000,No,B
1670,42,Female,94500,Yes,A
1671,33,Male,71000,No,D
1672,51,Male,78000,Yes,D
1673,44,Female,86500,Yes,A
1674,37,Female,39500,Yes,B
1675,22,Male,56000,No,C
1676,36,Female,65000,Yes,A
1677,29,Female,75500,No,B
1678,22,Female,42000,No,B
1679,50,Female,78500,No,B
1680,44,Female,72500,No,B
1681,34,Male,87500,Yes,D
1682,23,Male,63500,No,C
1683,38,Female,62500,Yes,B
1684,47,Female,73000,No,A
1685,40,Male,95000,Yes,D
1686,35,Female,83000,Yes,B
1687,58,Female,82500,No,B
1688,32,Male,80000,No,D
1689,32,Male,58500,No,C
1690,48,Female,64000,Yes,B
1691,47,Female,112500,Yes,A
1692,49,Male,85000,No,C
1693,23,Male,52500,No,C
1694,49,Male,71000,No,D
1695,43,Female,78000,Yes,B
1696,38,Female,58500,No,B
1697,33,Female,83500,No,A
1698,53,Female,74000,No,B
1699,40,Male,81000,No,D
1700,32,Female,76000,Yes,A
1701,36,Female,85000,No,B
1702,41,Female,66000,No,B
1703,26,Female,51500,No,B
1704,24,Male,69000,Yes,D
1705,46,Male,50500,No,C
1706,47,Female,95000,Yes,A
1707,42,Female,80000,No,B
1708,37,Female,51000,Yes,B
1709,32,Male,50000,No,D
1710,44,Female,79000,Yes,A
1711,53,Male,86500,No,C
1712,53,Female,69500,No,B
1713,23,Female,61000,No,B
1714,47,Male,65000,No,D
1715,37,Female,75500,No,B
1716,35,Male,51500,No,D
1717,18,Female,50500,No,A
1718,44,Male,70000,No,C
1719,28,Male,76000,No,D
1720,30,Female,89500,No,A
1721,35,Female,67500,No,B
1722,20,Male,50500,No,C
1723,48,Female,86000,No,B
1724,40,Female,74500,No,B
1725,58,Female,82500,Yes,B
1726,35,Male,60500,Yes,D
1727,36,Male,67500,No,C
1728,29,Male,78000,No,C
1729,23,Male,49500,No,D
1730,26,Male,82000,No,C
1731,31,Female,67000,No,B
1732,43,Female,80000,Yes,B
